"222","2018-04-29 23:10:03","24","134","13","0","157","172.30.1.254"
"223","2018-04-29 23:11:03","21","135","14","0","156","172.30.1.254"
"224","2018-04-29 23:12:03","21","133","13","0","155","172.30.1.254"
"225","2018-04-29 23:13:03","21","132","13","0","156","172.30.1.254"
"226","2018-04-29 23:15:03","21","129","13","0","156","172.30.1.254"
"227","2018-04-29 23:16:03","21","127","13","0","156","172.30.1.254"
"228","2018-04-29 23:17:03","21","133","13","0","155","172.30.1.254"
"229","2018-04-29 23:18:03","21","137","13","0","156","172.30.1.254"
"230","2018-04-29 23:19:03","21","132","13","0","156","172.30.1.254"
"231","2018-04-29 23:20:03","21","127","13","0","161","172.30.1.254"
"232","2018-04-29 23:21:03","21","133","13","0","157","172.30.1.254"
"233","2018-04-29 23:22:03","21","129","13","0","157","172.30.1.254"
"234","2018-04-29 23:23:02","21","127","13","0","156","172.30.1.254"
"235","2018-04-29 23:24:02","21","127","13","0","156","172.30.1.254"
"236","2018-04-29 23:25:04","21","139","13","0","156","172.30.1.254"
"237","2018-04-29 23:26:02","21","126","13","0","194","172.30.1.254"
"238","2018-04-29 23:27:02","21","130","13","0","156","172.30.1.254"
"239","2018-04-29 23:29:02","21","133","13","0","195","172.30.1.254"
"240","2018-04-29 23:30:02","21","129","13","0","156","172.30.1.254"
"241","2018-04-29 23:31:02","21","133","13","0","155","172.30.1.254"
"242","2018-04-29 23:32:02","21","126","13","0","155","172.30.1.254"
"243","2018-04-29 23:33:02","20","127","13","0","155","172.30.1.254"
"244","2018-04-29 23:34:02","21","130","13","0","155","172.30.1.254"
"245","2018-04-29 23:35:02","20","134","13","0","155","172.30.1.254"
"246","2018-04-29 23:36:02","21","140","13","0","155","172.30.1.254"
"247","2018-04-29 23:37:01","21","127","13","0","155","172.30.1.254"
"248","2018-04-30 01:00:15","14","127","12","0","192","172.30.1.254"
"249","2018-04-30 01:01:15","12","132","13","0","161","172.30.1.254"
"250","2018-04-30 01:03:14","12","135","13","0","178","172.30.1.254"
"251","2018-05-04 00:19:39","21","123","13","0","160","172.30.1.254"
"252","2018-05-04 00:21:39","26","134","13","0","150","172.30.1.254"
"253","2018-05-04 00:22:39","29","131","13","0","183","172.30.1.254"
"254","2018-05-04 00:24:39","29","136","13","0","122","172.30.1.254"
"255","2018-05-04 00:25:40","29","129","14","0","121","172.30.1.254"
"256","2018-05-04 00:30:39","24","131","13","0","130","172.30.1.254"
"257","2018-05-04 00:31:39","26","126","13","0","162","172.30.1.254"
"258","2018-05-05 23:27:43","27","172","14","0","140","172.30.1.254"
"259","2018-05-08 18:38:48","32","161","21","0","142","155.230.29.14"
"260","2018-05-08 18:39:48","28","148","20","0","131","155.230.29.14"
"261","2018-05-08 18:40:47","30","143","19","0","137","155.230.29.14"
"262","2018-05-08 18:46:13","15","138","20","0","128","155.230.29.14"
"263","2018-05-08 18:56:11","14","150","21","0","154","155.230.29.14"
"264","2018-05-08 19:01:11","24","116","18","0","115","155.230.29.14"
"265","2018-05-08 19:06:11","30","136","19","0","140","155.230.29.14"
"266","2018-05-08 19:11:10","26","130","20","0","125","155.230.29.14"
"267","2018-05-12 17:36:04","14","158","22","0","188","172.30.1.254"
"268","2018-05-12 17:38:42","10","206","18","0","192","172.30.1.254"
"269","2018-05-12 17:39:41","10","208","18","0","193","172.30.1.254"
"270","2018-05-12 17:40:41","10","216","19","0","182","172.30.1.254"
"271","2018-05-12 17:42:41","10","210","19","0","207","172.30.1.254"
"272","2018-05-12 17:43:41","10","217","19","0","201","172.30.1.254"
"273","2018-05-12 17:44:41","10","214","19","0","199","172.30.1.254"
"274","2018-05-12 17:45:41","8","204","18","0","192","172.30.1.254"
"275","2018-05-12 17:47:40","10","218","19","0","202","172.30.1.254"
"276","2018-05-12 17:48:41","10","206","18","0","194","172.30.1.254"
"277","2018-05-12 17:49:40","10","211","18","0","191","172.30.1.254"
"278","2018-05-12 17:50:40","10","208","18","0","193","172.30.1.254"
"279","2018-05-12 17:51:40","10","206","18","0","193","172.30.1.254"
"280","2018-05-12 17:52:40","10","206","18","0","192","172.30.1.254"
"281","2018-05-12 17:54:40","10","205","18","0","183","172.30.1.254"
"282","2018-05-12 17:56:40","19","205","18","0","186","172.30.1.254"
"283","2018-05-12 17:58:39","18","208","18","0","183","172.30.1.254"
"284","2018-05-12 17:59:40","19","209","18","0","182","172.30.1.254"
"285","2018-05-12 18:00:40","20","201","18","0","173","172.30.1.254"
"286","2018-05-12 18:01:39","20","203","18","0","171","172.30.1.254"
"287","2018-05-12 18:02:40","21","206","18","0","170","172.30.1.254"
"288","2018-05-12 18:03:39","21","213","18","0","181","172.30.1.254"
"289","2018-05-12 18:04:40","22","215","18","0","180","172.30.1.254"
"290","2018-05-12 18:06:39","21","210","18","0","172","172.30.1.254"
